economy,year,value,indicator description,indicator code
COM,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1979,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1980,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1981,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1982,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR1983,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR1984,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
