economy,Year,Value,Indicator,IndicatorID
NER,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1999,6.3866172236467,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1999,25.056044327891,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1999,25.5816131823445,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1999,19.1311664547799,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1999,21.7599312426722,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1999,16.9543084891968,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1999,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2000,28.7033821587261,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2000,0.779702331211264,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2000,22.9395558569836,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2000,10.7850780299968,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2000,16.7284303346812,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2000,27.4285090407923,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2000,18.1332688579557,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2000,24.5127813836835,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2000,19.2923685337066,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2000,20.9760632464162,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2000,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2001,29.2466757235017,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2001,9.53622594518063,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2001,2.75245906279561,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2001,9.07093687448128,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2001,8.08387167264084,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2001,17.1929278946802,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2001,25.7822061516583,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2001,10.585476749792,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2001,14.939651933863,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2001,26.3094628493947,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2001,17.7385378464628,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2001,19.597497669027,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2001,21.7005914264295,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2001,16.5407044588153,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2001,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2002,15.5328118307446,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2002,9.66138376801539,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2002,10.0548462063633,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2002,4.23547372723084,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2002,8.14290465105231,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2002,13.4077593032462,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2002,9.70983167885198,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2002,17.4931112111661,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2002,24.1941630480867,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2002,17.1115740310881,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2002,11.1732839031018,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2002,14.8071830302121,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2002,26.0619966741516,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2002,17.0698445294653,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2002,19.5406246580672,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2002,20.8248927712355,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2002,15.4400128684589,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2002,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2003,17.1715803572772,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2003,9.86131120448803,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2003,9.6568945061175,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2003,4.04019790111332,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2003,8.64750467565705,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2003,13.3499401197605,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2003,9.11689550681182,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2003,18.4776861347961,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2003,27.1148820182378,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2003,16.8582507292145,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2003,8.59780028612767,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2003,12.7679538099709,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2003,15.8814971482717,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2003,23.1947692240056,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2003,18.1611691797217,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2003,18.7452647767236,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2003,20.4927670870354,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2003,14.8595198791408,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2003,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2004,18.0745701171648,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2004,11.2910196598144,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2004,6.21197995714737,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2004,10.0128885806634,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2004,5.27673897174681,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2004,7.81359440634417,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2004,13.8359777457243,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2004,9.68076220287628,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2004,21.7521055188451,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2004,28.9613250043846,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2004,17.1163253219024,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2004,9.37241986822963,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2004,13.6870443362899,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2004,16.0245110309857,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2004,24.2728217434857,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2004,22.2361572892534,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2004,9.30912880542097,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2004,18.6721938282889,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2004,21.6985960707513,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2004,15.3170586338543,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2004,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2005,17.1091178120826,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2005,10.4497340755746,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2005,9.87243911760948,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2005,5.92061129810681,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2005,5.68812043548284,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2005,21.0767998978947,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2005,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
