economy,year,value,indicator description,indicator code
TCD,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TGO,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TUN,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TZA,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
UGA,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZAF,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZMB,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZWE,2013,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
AGO,2014,14.86,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BDI,2014,4.91,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BEN,2014,8.36,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BFA,2014,8.32,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BWA,2014,47.73,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CAF,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CIV,2014,24.1,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CMR,2014,5.33,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COD,2014,12.28,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COG,2014,7.44,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COM,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CPV,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DJI,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DZA,2014,38.45,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
EGY,2014,7.31,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ERI,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ETH,2014,14.3,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GAB,2014,23.09,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GHA,2014,36.42,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GIN,2014,4.26,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GMB,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNB,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNQ,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
KEN,2014,66.36,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBR,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBY,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LSO,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MAR,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MDG,2014,6.39,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MLI,2014,15.71,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MOZ,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MRT,2014,14.71,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MUS,2014,69.15,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MWI,2014,12.09,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NAM,2014,42.12,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NER,2014,6.2,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NGA,2014,35.75,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
RWA,2014,23.33,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SDN,2014,10.12,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SEN,2014,6.75,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SLE,2014,6.42,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SOM,2014,42.7,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SSD,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
STP,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SWZ,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SYC,2014,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TCD,2014,8.09,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TGO,2014,12.29,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TUN,2014,18.77,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TZA,2014,31.87,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
UGA,2014,35.04,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZAF,2014,53.5,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZMB,2014,28.84,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZWE,2014,23.96,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
AGO,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BDI,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BEN,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BFA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BWA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CAF,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CIV,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CMR,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COD,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COG,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COM,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CPV,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DJI,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DZA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
EGY,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ERI,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ETH,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GAB,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GHA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GIN,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GMB,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNB,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNQ,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
KEN,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBR,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBY,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LSO,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MAR,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MDG,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MLI,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MOZ,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MRT,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MUS,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MWI,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NAM,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NER,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NGA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
RWA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SDN,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SEN,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SLE,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SOM,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SSD,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
STP,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SWZ,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SYC,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TCD,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TGO,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TUN,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TZA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
UGA,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZAF,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZMB,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZWE,2015,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
AGO,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BDI,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BEN,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BFA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BWA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CAF,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CIV,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CMR,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COD,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COG,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COM,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CPV,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DJI,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DZA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
EGY,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ERI,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ETH,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GAB,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GHA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GIN,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GMB,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNB,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNQ,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
KEN,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBR,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBY,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LSO,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MAR,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MDG,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MLI,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MOZ,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MRT,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MUS,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MWI,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NAM,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NER,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NGA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
RWA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SDN,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SEN,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SLE,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SOM,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SSD,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
STP,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SWZ,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SYC,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TCD,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TGO,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TUN,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TZA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
UGA,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZAF,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZMB,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZWE,2016,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
AGO,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BDI,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BEN,2017,34.18,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BFA,2017,38.72,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BWA,2017,46.97,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CAF,2017,10.5,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CIV,2017,33.58,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CMR,2017,24.78,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COD,2017,24.48,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COG,2017,25.54,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COM,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CPV,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DJI,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DZA,2017,28.58,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
EGY,2017,14.05,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ERI,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ETH,2017,28.16,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GAB,2017,57.23,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GHA,2017,48.46,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GIN,2017,23.8,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GMB,2017,21.16,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNB,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNQ,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
KEN,2017,76.02,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBR,2017,36.14,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBY,2017,52.58,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LSO,2017,39.35,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MAR,2017,15.73,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MDG,2017,17.66,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MLI,2017,32.89,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MOZ,2017,44.63,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MRT,2017,13.1,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MUS,2017,79.44,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MWI,2017,31.28,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NAM,2017,76.49,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NER,2017,10.34,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NGA,2017,32.6,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
RWA,2017,41.46,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SDN,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SEN,2017,34.45,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SLE,2017,19.05,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SOM,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SSD,2017,10.74,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
STP,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SWZ,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SYC,2017,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TCD,2017,17.95,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TGO,2017,43.88,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TUN,2017,23.32,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TZA,2017,45.63,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
UGA,2017,57.14,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZAF,2017,62.9,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZMB,2017,41.54,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZWE,2017,48.35,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
AGO,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BDI,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BEN,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BFA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BWA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CAF,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CIV,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CMR,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COD,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COG,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COM,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CPV,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DJI,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DZA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
EGY,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ERI,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ETH,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GAB,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GHA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GIN,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GMB,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNB,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
GNQ,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
KEN,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBR,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LBY,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
LSO,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MAR,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MDG,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MLI,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MOZ,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MRT,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MUS,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
MWI,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NAM,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NER,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
NGA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
RWA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SDN,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SEN,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SLE,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SOM,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SSD,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
STP,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SWZ,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
SYC,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TCD,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TGO,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TUN,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
TZA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
UGA,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZAF,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZMB,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
ZWE,2018,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
AGO,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BDI,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BEN,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BFA,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
BWA,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CAF,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CIV,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CMR,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COD,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COG,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
COM,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
CPV,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DJI,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
DZA,2019,,"ID ownership, 15 to 24 years old (%)",FX.OWN.TOTL.YG.ZS
